234,1,490,30,178,92,1
235,1,465,35,175,92,1
236,1,443,39,177,92,1
237,1,422,42,178,92,1
238,1,409,44,170,92,1
239,1,403,47,149,88,1
240,1,406,50,128,83,1
241,1,409,48,130,85,1
242,1,413,44,141,89,1
243,1,426,40,146,92,1
244,1,448,36,147,95,1
245,1,477,32,144,98,1
246,1,511,29,142,99,1
247,1,554,25,147,101,1
248,1,601,20,151,104,1
249,1,648,16,157,106,1
250,1,683,11,174,109,1
251,1,716,7,190,110,1
252,1,754,2,209,113,1
253,1,791,0,227,112,1
254,1,831,0,245,110,1
255,1,870,0,265,107,1
256,1,908,0,283,105,1
257,1,950,0,301,102,1
258,1,993,0,286,100,1
259,1,1031,0,248,99,1
260,1,1057,0,222,97,1
261,1,1076,0,203,97,1
262,1,1058,0,221,107,1
263,1,1043,0,236,112,1
264,1,995,0,284,127,1
265,1,956,2,301,134,1
266,1,921,15,285,126,1
267,1,883,29,267,118,1
268,1,847,42,249,110,1
269,1,812,54,230,103,1
270,1,779,66,213,95,1
271,1,750,76,198,89,1
272,1,719,87,183,82,1
273,1,690,98,169,74,1
274,1,664,106,157,69,1
275,1,639,116,144,62,1
276,1,611,123,139,57,1
277,1,582,131,133,52,1
278,1,556,139,127,46,1
279,1,533,144,122,43,1
280,1,510,151,118,38,1
281,1,489,156,117,35,1
282,1,467,160,116,33,1
283,1,444,163,118,34,1
284,1,421,166,121,34,1
285,1,406,169,121,34,1
286,1,404,172,120,33,1
287,1,409,174,118,33,1
288,1,418,177,116,32,1
289,1,430,179,114,32,1
290,1,448,181,109,32,1
291,1,469,184,106,31,1
292,1,493,186,102,31,1
293,1,518,188,98,30,1
294,1,540,190,94,30,1
295,1,564,192,92,29,1
296,1,587,194,91,29,1
297,1,607,196,90,28,1
298,1,628,198,89,27,1
299,1,647,199,89,28,1
300,1,666,201,89,27,1
301,1,683,203,91,26,1
302,1,701,204,91,26,1
303,1,717,206,93,26,1
304,1,732,207,93,26,1
305,1,749,209,93,25,1
306,1,764,210,94,25,1
307,1,778,211,95,25,1
308,1,793,213,95,24,1
309,1,803,214,96,24,1
310,1,808,215,95,23,1
311,1,808,217,94,22,1
312,1,805,218,93,22,1
313,1,799,219,91,22,1
314,1,791,220,89,22,1
315,1,780,221,86,22,1
316,1,766,222,84,22,1
317,1,752,223,82,21,1
318,1,738,224,80,21,1
319,1,724,225,77,21,1
320,1,709,227,75,19,1
321,1,695,228,73,19,1
322,1,682,228,71,20,1
323,1,669,229,69,20,1
324,1,655,230,67,19,1
325,1,643,231,66,19,1
326,1,630,232,64,19,1
327,1,616,233,64,18,1
328,1,602,234,63,18,1
329,1,589,235,62,17,1
330,1,578,236,61,17,1
331,1,566,237,62,17,1
332,1,556,238,63,16,1
333,1,552,238,62,17,1
334,1,552,239,61,16,1
335,1,555,240,60,16,1
336,1,560,241,59,15,1
337,1,567,242,58,15,1
338,1,576,243,57,14,1
339,1,587,244,56,14,1
340,1,600,245,56,13,1
341,1,612,245,55,14,1
342,1,625,246,55,14,1
343,1,638,247,54,13,1
344,1,649,248,54,13,1
345,1,660,249,55,12,1
346,1,671,250,55,12,1
347,1,682,251,55,11,1
348,1,693,252,55,11,1
349,1,703,253,55,11,1
350,1,713,253,56,11,1
351,1,723,254,56,11,1
352,1,734,255,56,11,1
353,1,744,256,56,11,1
354,1,753,257,56,11,1
355,1,763,257,56,12,1
356,1,771,258,56,12,1
357,1,775,260,56,10,1
358,1,775,261,56,10,1
359,1,773,261,56,11,1
360,1,769,262,55,10,1
361,1,764,263,54,10,1
362,1,756,263,58,11,1
363,1,747,264,59,11,1
364,1,739,264,59,11,1
365,1,729,265,59,11,1
366,1,720,265,58,11,1
367,1,712,266,57,11,1
368,1,704,267,55,10,1
369,1,695,267,55,11,1
370,1,687,268,53,10,1
371,1,678,269,52,10,1
372,1,671,269,50,10,1
373,1,663,270,48,10,1
374,1,654,271,47,9,1
375,1,646,272,43,8,1
376,1,637,273,41,8,1
377,1,625,273,45,9,1
378,1,612,273,47,10,1
379,1,600,273,47,10,1
380,1,588,273,46,11,1
381,1,577,273,46,11,1
382,1,566,273,47,11,1
383,1,562,274,46,11,1
384,1,560,274,45,11,1
385,1,559,274,46,11,1
386,1,560,275,45,11,1
387,1,563,275,45,11,1
388,1,568,275,44,11,1
389,1,575,276,42,10,1
390,1,581,276,41,11,1
391,1,588,276,40,11,1
392,1,594,277,40,10,1
393,1,600,277,39,10,1
394,1,607,277,38,11,1
395,1,613,278,37,10,1
396,1,619,278,37,10,1
397,1,626,278,36,10,1
398,1,632,278,36,10,1
399,1,638,279,36,10,1
400,1,644,279,35,10,1
401,1,650,279,35,10,1
402,1,656,279,34,10,1
403,1,661,279,34,10,1
404,1,667,280,33,9,1
405,1,672,280,32,9,1
406,1,672,280,31,9,1
407,1,670,280,28,9,1
408,1,667,280,26,9,1
409,1,660,280,27,9,1
410,1,651,279,30,10,1
411,1,641,279,33,10,1
412,1,628,278,38,11,1
413,1,615,278,42,11,1
414,1,603,277,44,11,1
415,1,592,277,45,11,1
416,1,584,276,44,11,1
417,1,575,276,43,10,1
418,1,566,275,42,10,1
419,1,557,275,41,9,1
420,1,548,274,41,9,1
421,1,538,273,43,10,1
422,1,528,272,44,10,1
423,1,517,271,46,10,1
424,1,506,270,48,10,1
425,1,496,269,49,11,1
426,1,490,268,49,11,1
427,1,486,267,50,11,1
428,1,485,267,51,10,1
429,1,487,266,51,11,1
430,1,490,264,52,12,1
431,1,495,264,52,11,1
432,1,502,263,52,11,1
433,1,512,262,52,11,1
434,1,521,261,52,12,1
435,1,530,260,52,12,1
436,1,541,259,51,12,1
437,1,551,258,51,12,1
438,1,562,256,51,13,1
439,1,572,255,50,13,1
440,1,583,254,50,13,1
441,1,594,253,50,13,1
442,1,605,252,50,14,1
443,1,617,251,50,14,1
444,1,627,250,51,14,1
445,1,639,249,51,14,1
446,1,650,248,53,14,1
447,1,661,247,53,14,1
448,1,672,245,55,15,1
449,1,683,244,56,15,1
450,1,694,243,58,15,1
451,1,706,242,60,15,1
452,1,716,241,60,15,1
453,1,722,239,62,16,1
454,1,725,238,62,16,1
455,1,725,237,62,15,1
456,1,723,235,62,16,1
457,1,719,234,63,16,1
458,1,712,233,63,16,1
459,1,704,231,62,17,1
460,1,695,230,62,17,1
461,1,683,229,62,16,1
462,1,673,227,61,17,1
463,1,662,226,60,17,1
464,1,650,224,60,17,1
465,1,640,223,59,17,1
466,1,627,221,59,17,1
467,1,615,220,60,17,1
468,1,602,218,59,18,1
469,1,589,217,59,17,1
470,1,576,215,60,18,1
471,1,562,214,61,17,1
472,1,548,212,61,17,1
473,1,534,211,63,17,1
474,1,518,209,65,18,1
475,1,502,207,69,18,1
476,1,487,205,73,19,1
477,1,476,202,78,21,1
478,1,471,200,81,22,1
479,1,468,198,85,23,1
480,1,466,195,89,27,1
481,1,469,192,87,30,1
482,1,478,191,80,31,1
483,1,491,191,71,31,1
484,1,506,192,60,30,1
485,1,521,194,50,28,1
486,1,529,194,54,29,1
487,1,538,194,57,30,1
488,1,547,195,59,30,1
489,1,556,196,59,31,1
490,1,566,197,59,30,1
491,1,576,198,59,30,1
492,1,586,199,59,30,1
493,1,595,200,60,30,1
494,1,606,202,60,29,1
495,1,617,203,59,29,1
496,1,627,204,60,30,1
497,1,637,205,60,30,1
498,1,646,206,60,29,1
499,1,652,208,61,28,1
500,1,652,209,61,28,1
501,1,649,210,59,28,1
502,1,642,211,59,28,1
503,1,633,212,57,28,1
504,1,620,213,56,28,1
505,1,604,215,55,27,1
506,1,588,216,54,27,1
507,1,570,217,54,27,1
508,1,554,218,54,26,1
509,1,536,219,53,26,1
510,1,518,220,52,26,1
511,1,502,220,50,26,1
512,1,477,220,62,27,1
513,1,454,220,73,27,1
514,1,429,220,86,27,1
515,1,408,220,93,27,1
516,1,396,221,94,24,1
517,1,391,221,90,22,1
518,1,391,222,86,20,1
519,1,390,221,84,19,1
520,1,389,221,81,18,1
521,1,388,220,80,17,1
522,1,385,218,81,18,1
